entrez_id,uniprot_id
57663,A1L447_HUMAN
57663,M0R2Y1_HUMAN
57662,CAMP3_HUMAN
92092,ZCCHL_HUMAN
57669,Q4ZG32_HUMAN
57669,Q53RT1_HUMAN
57669,Q53T34_HUMAN
57669,E41L5_HUMAN
26071,Q6IPB9_HUMAN
26071,F127B_HUMAN
57666,FBSL_HUMAN
64225,F8WD17_HUMAN
64225,B5MCN0_HUMAN
64225,ATLA2_HUMAN
64225,H7C3A2_HUMAN
64225,F8WEN4_HUMAN
64225,C9JC25_HUMAN
64225,F8WBH0_HUMAN
64225,C9JQQ5_HUMAN
64224,S4R420_HUMAN
64224,C9JV48_HUMAN
64224,C9JDD7_HUMAN
64224,HERP2_HUMAN
64224,A0A024RA77_HUMAN
64224,C9J4Q7_HUMAN
64223,H3BPT1_HUMAN
64223,H3BQ74_HUMAN
64223,H3BR38_HUMAN
64223,H3BR25_HUMAN
64223,H3BN58_HUMAN
64223,I3L2E7_HUMAN
64223,LST8_HUMAN
64223,H3BSZ4_HUMAN
64223,H3BM50_HUMAN
64223,A0A0A0MR05_HUMAN
64223,H3BPU5_HUMAN
163059,F8VTV7_HUMAN
163059,C9JUV2_HUMAN
163059,A0A024R7H6_HUMAN
163059,F8W652_HUMAN
163059,F8W0C9_HUMAN
163059,F8VP42_HUMAN
163059,F8VU36_HUMAN
163059,C9JQA6_HUMAN
163059,ZN433_HUMAN
163059,F8VXJ9_HUMAN
64222,F2Z3J4_HUMAN
64222,Q5W0C6_HUMAN
64222,A0A024R943_HUMAN
64222,TOR3A_HUMAN
64222,Q5W0C9_HUMAN
64221,F5GWJ5_HUMAN
64221,Q96HH0_HUMAN
64221,A0A024R3L2_HUMAN
64221,A0A024R3M9_HUMAN
64221,ROBO3_HUMAN
64221,F5H0K7_HUMAN
64220,I3L0M6_HUMAN
64220,I3NI08_HUMAN
64220,B3KPB8_HUMAN
64220,J3KQI6_HUMAN
64220,STRA6_HUMAN
64220,L8E774_HUMAN
64220,I3L2B6_HUMAN
64220,I3L1C7_HUMAN
57661,PHRF1_HUMAN
57661,A0A0J9YX88_HUMAN
57661,A0A024RCA1_HUMAN
57661,B7ZM65_HUMAN
57661,A0A0J9YYB5_HUMAN
57661,A0A0J9YWD5_HUMAN
57661,F8WEF5_HUMAN
57661,E9PJ24_HUMAN
57661,B7ZM66_HUMAN
124056,H3BN18_HUMAN
124056,A8K832_HUMAN
124056,NOXO1_HUMAN
5451,PO2F1_HUMAN
5451,A0A0A0MT46_HUMAN
5451,A0A024R8Y2_HUMAN
5451,A0A0P0GE07_HUMAN
5451,A0A0A0MSV5_HUMAN
5451,A0A0C4DG88_HUMAN
5450,OBF1_HUMAN
5450,E9PKH4_HUMAN
5453,PO3F1_HUMAN
5452,U3KQU9_HUMAN
5452,U3KQN1_HUMAN
5452,M0R1I6_HUMAN
5452,U3KQ96_HUMAN
5452,PO2F2_HUMAN
5452,A0A024R0L3_HUMAN
5452,H0YKT2_HUMAN
5452,A0A0D9SF23_HUMAN
5452,B5ME60_HUMAN
5452,H0YLL6_HUMAN
5452,E9PR37_HUMAN
5452,H0YNG1_HUMAN
5452,H0YNW1_HUMAN
4322,L8EA04_HUMAN
4322,Q7Z5M0_HUMAN
4322,Q53H33_HUMAN
4322,MMP13_HUMAN
4322,L0R508_HUMAN
4322,G5E971_HUMAN
5455,PO3F3_HUMAN
1000,C9J126_HUMAN
1000,CADH2_HUMAN
1000,C9J8J8_HUMAN
1000,C9JMH2_HUMAN
1000,A0A024RC42_HUMAN
5454,PO3F2_HUMAN
4320,F8WDI7_HUMAN
4320,E9PED7_HUMAN
4320,MMP11_HUMAN
4320,H7C3I7_HUMAN
4320,B3KQS8_HUMAN
4320,A5GZ71_HUMAN
51507,RTF2_HUMAN
51507,A0A0A0MQR2_HUMAN
51507,A2A2L6_HUMAN
51507,B4DXL5_HUMAN
51507,A2A2L5_HUMAN
26064,D6RBY4_HUMAN
26064,D6REL2_HUMAN
26064,D6R9G6_HUMAN
26064,D6R9G4_HUMAN
26064,D6RBW6_HUMAN
26064,D6RB27_HUMAN
26064,RAI14_HUMAN
26064,D6RE17_HUMAN
26064,D6RDL2_HUMAN
26064,D6RF74_HUMAN
26064,D6RB25_HUMAN
5414,J3QLR2_HUMAN
5414,J3KS26_HUMAN
5414,J3QLA8_HUMAN
5414,J3QRS4_HUMAN
5414,L8EAN1_HUMAN
5414,J3KSZ7_HUMAN
5414,J3QRT6_HUMAN
5414,J3KS85_HUMAN
5414,B3KR63_HUMAN
5414,J3QRU3_HUMAN
5414,D3DTZ7_HUMAN
5414,SEPT4_HUMAN
26065,A0A0G2JQ95_HUMAN
26065,I3L4Q1_HUMAN
26065,K7EMZ9_HUMAN
26065,A0A096LP11_HUMAN
26065,A0A140TA76_HUMAN
26065,A0A140TA66_HUMAN
26065,LS14A_HUMAN
5412,UBL3_HUMAN
5412,A0A024RDP0_HUMAN
26063,H7C078_HUMAN
26063,Q4VXZ8_HUMAN
26063,G3V0I9_HUMAN
26063,A0A0J9YWI0_HUMAN
26063,A0A0J9YY83_HUMAN
26063,A0A0J9YXZ6_HUMAN
26063,DECR2_HUMAN
5413,A0A087WWZ5_HUMAN
5413,SEPT5_HUMAN
5413,B4DJ62_HUMAN
5413,G3XAH0_HUMAN
5413,F8W9E5_HUMAN
5413,E7EX32_HUMAN
5413,E7EQM7_HUMAN
5413,X5DNA9_HUMAN
5413,E7EPG2_HUMAN
5413,C9JM82_HUMAN
5413,X5DQL7_HUMAN
5413,H7C299_HUMAN
26060,C9K0C4_HUMAN
26060,DP13A_HUMAN
26060,C9JAB0_HUMAN
57699,A0A0J9YWA1_HUMAN
57699,CPNE5_HUMAN
57699,A0A0J9YWU8_HUMAN
26061,F8WCH9_HUMAN
26061,B4DXR1_HUMAN
26061,Q7Z773_HUMAN
26061,C9J306_HUMAN
26061,C9JJM7_HUMAN
26061,HACL1_HUMAN
57696,F5H5U2_HUMAN
57696,F5H2I2_HUMAN
57696,A0A024RBS0_HUMAN
57696,F5H735_HUMAN
57696,E7EX41_HUMAN
57696,DDX55_HUMAN
57695,UBP37_HUMAN
57695,Q86W68_HUMAN
57695,A0A024R416_HUMAN
57698,SHOT1_HUMAN
57697,H0YJS3_HUMAN
57697,H0YJN7_HUMAN
57697,H0YJ45_HUMAN
57697,FANCM_HUMAN
57697,H0YJ14_HUMAN
57691,K1586_HUMAN
57691,Q8N303_HUMAN
57691,B4DIC2_HUMAN
57691,F5H2N6_HUMAN
57692,Q6IAI7_HUMAN
57692,MAGE1_HUMAN
57693,A0A024R7B1_HUMAN
57693,K7ERD6_HUMAN
57693,K7EKT9_HUMAN
57693,A0A024R775_HUMAN
57693,ZN317_HUMAN
57690,K7ELY5_HUMAN
57690,TNR6C_HUMAN
57690,L8EB01_HUMAN
57690,K7EKN9_HUMAN
5422,DPOLA_HUMAN
5422,A6NMQ1_HUMAN
5422,A0A087WU64_HUMAN
5422,L8ECG9_HUMAN
51513,ETV7_HUMAN
51512,GTSE1_HUMAN
51512,A0A024R4V8_HUMAN
5420,Q96N83_HUMAN
5420,B7ZKQ8_HUMAN
5420,PODXL_HUMAN
5420,G3V0E6_HUMAN
51510,CHMP5_HUMAN
51517,H7C0T9_HUMAN
51517,C9JSC3_HUMAN
51517,C9JMQ4_HUMAN
51517,F8WCR8_HUMAN
51517,SPN90_HUMAN
51517,H7C2K2_HUMAN
51517,C9JC20_HUMAN
51514,F5GZ90_HUMAN
51514,B4E0E6_HUMAN
51514,DTL_HUMAN
5427,DPOE2_HUMAN
5427,U3KQ22_HUMAN
137964,GPAT4_HUMAN
137964,E5RHA6_HUMAN
137964,Q2TU73_HUMAN
137964,E5RGW3_HUMAN
137964,E5RIA1_HUMAN
26056,RFIP5_HUMAN
26056,Q9UFM0_HUMAN
5428,H0YDF1_HUMAN
5428,H0YE43_HUMAN
5428,E5KNU5_HUMAN
5428,A0A0K2FP50_HUMAN
5428,A0A0D9SFM1_HUMAN
5428,DPOG1_HUMAN
5428,Q2V8X9_HUMAN
5428,A0A0K2FQ02_HUMAN
5428,H0YCV2_HUMAN
5428,A0A0K2FQ90_HUMAN
5428,Q6JLA7_HUMAN
5428,H0YCD2_HUMAN
5428,Q2V8Y0_HUMAN
5428,H0YD36_HUMAN
5428,A0A0K2FPC3_HUMAN
5428,A0A0K2FPC8_HUMAN
26057,ANR17_HUMAN
26057,H0YM23_HUMAN
26057,H0YLQ3_HUMAN
5429,A0A024RD62_HUMAN
5429,B3KN75_HUMAN
5429,C4P9N5_HUMAN
5429,B4DG64_HUMAN
5429,Q5JTF2_HUMAN
5429,POLH_HUMAN
26058,I1E4Y6_HUMAN
26058,C9JH78_HUMAN
26058,C9JZC0_HUMAN
26058,C9J1A6_HUMAN
26058,C9JXQ0_HUMAN
26058,C9JH18_HUMAN
26058,C9J0V6_HUMAN
26058,C9JHT0_HUMAN
26058,F8WCD5_HUMAN
26058,B8ZZD2_HUMAN
26058,E7ESB6_HUMAN
26058,C9JW88_HUMAN
26058,C9IYH5_HUMAN
26058,C9JC65_HUMAN
26058,F8WBF1_HUMAN
26058,PERQ2_HUMAN
26058,C9JRZ2_HUMAN
26058,C9J7G1_HUMAN
26058,C9JPV7_HUMAN
26058,C9JHW1_HUMAN
26051,PP16B_HUMAN
5423,E5RG65_HUMAN
5423,H0YB29_HUMAN
5423,DPOLB_HUMAN
5423,E5RJ55_HUMAN
5423,E9PIC6_HUMAN
5423,H0YBX1_HUMAN
5423,H0YBJ0_HUMAN
5423,E7EW18_HUMAN
5423,H0YAV8_HUMAN
5423,E5RIJ0_HUMAN
5423,B7Z1W5_HUMAN
5423,E5RHZ4_HUMAN
26052,E5RIK2_HUMAN
26052,DYN3_HUMAN
26052,H0YBC6_HUMAN
26052,E5RHK8_HUMAN
5424,Q308M6_HUMAN
5424,M0R2B7_HUMAN
5424,M0R2I8_HUMAN
5424,DPOD1_HUMAN
5424,A0A024R4F4_HUMAN
5424,Q59FA0_HUMAN
5424,M0QZR8_HUMAN
5424,M0QXQ2_HUMAN
5424,M0QZB4_HUMAN
5424,M0QXE6_HUMAN
5424,M0R2J2_HUMAN
26053,A0A024RDL5_HUMAN
26053,AUTS2_HUMAN
26053,Q75MQ4_HUMAN
26053,H7C1G5_HUMAN
26053,Q75MD7_HUMAN
26053,A0A087WVB5_HUMAN
26053,Q75MQ3_HUMAN
26053,H7C2P0_HUMAN
26053,H7BZZ9_HUMAN
26053,H7C0G5_HUMAN
26053,Q75L26_HUMAN
26053,H7C090_HUMAN
26053,Q75L24_HUMAN
26053,Q75MQ7_HUMAN
5425,C9IZD2_HUMAN
5425,C9JHC7_HUMAN
5425,C9JLE1_HUMAN
5425,A0A087WWF6_HUMAN
5425,H7C1B3_HUMAN
5425,C9J8Z7_HUMAN
5425,F8W8R3_HUMAN
5425,DPOD2_HUMAN
26054,D6RG09_HUMAN
26054,F8W6D9_HUMAN
26054,SENP6_HUMAN
26054,L8ECG3_HUMAN
26054,H0Y4F4_HUMAN
26054,L8E9U8_HUMAN
26054,B3KMM0_HUMAN
26054,H0Y8Y8_HUMAN
26054,D6RJH1_HUMAN
147040,KCD11_HUMAN
147040,A0A158RFT7_HUMAN
5426,Q96IE1_HUMAN
5426,A0A087WW42_HUMAN
5426,DPOE1_HUMAN
5426,F5H7E4_HUMAN
5426,D3DXI9_HUMAN
5426,F5H1D6_HUMAN
5426,A0A087WX51_HUMAN
57689,LRC4C_HUMAN
57689,E9PLP4_HUMAN
57689,Q4JIW0_HUMAN
57689,Q4JIV9_HUMAN
57688,ZSWM6_HUMAN
26050,SLIK5_HUMAN
26050,Q4QQH1_HUMAN
57687,A8K288_HUMAN
57687,VAT1L_HUMAN
57685,A0A0A0MQY7_HUMAN
57685,CAHD1_HUMAN
57684,ZBT26_HUMAN
130612,TM198_HUMAN
130612,C9JFY7_HUMAN
130612,A0A024R483_HUMAN
130612,C9JXI5_HUMAN
57683,ZDBF2_HUMAN
57683,N0DVX5_HUMAN
57683,N0DVB2_HUMAN
57680,L8E914_HUMAN
57680,H0YJA4_HUMAN
57680,CHD8_HUMAN
57680,G3V2T9_HUMAN
57680,H0YJG4_HUMAN
57680,G3V303_HUMAN
163033,ZN579_HUMAN
163033,K7EJF4_HUMAN
130617,B8ZZ56_HUMAN
130617,A0A024R435_HUMAN
130617,ZFN2B_HUMAN
130617,B4DEN4_HUMAN
130617,E7EV05_HUMAN
130617,F8WEE4_HUMAN
130617,A0A087X0D9_HUMAN
130617,B3KQB0_HUMAN
130617,H7C491_HUMAN
130617,E9PFU9_HUMAN
130617,C9J1R6_HUMAN
64207,I2BPL_HUMAN
5431,RPB2_HUMAN
5431,C9JMN3_HUMAN
5431,C9J2Y9_HUMAN
5431,B4DH29_HUMAN
5431,B4DHJ3_HUMAN
5431,C9J4M6_HUMAN
5431,C9JZW8_HUMAN
5430,A0A087WWE2_HUMAN
5430,RPB1_HUMAN
5430,A0A0C4DGZ0_HUMAN
4300,A0A0S2Z448_HUMAN
4300,AF9_HUMAN
4300,A0A0S2Z449_HUMAN
4300,B1APT5_HUMAN
4300,A0A0D9SF09_HUMAN
5433,Q587J0_HUMAN
5433,A0A024RAJ4_HUMAN
5433,E9PB93_HUMAN
5433,RPB4_HUMAN
5433,Q53T47_HUMAN
5433,E9PHV4_HUMAN
5432,H3BRR2_HUMAN
5432,Q6FGR6_HUMAN
5432,RPB3_HUMAN
51501,E9PPG8_HUMAN
51501,E9PJB2_HUMAN
51501,A0A087WYW7_HUMAN
51501,HIKES_HUMAN
51504,F5GX77_HUMAN
51504,F5GZZ7_HUMAN
51504,F5GYQ2_HUMAN
51504,TR112_HUMAN
51504,A0A024R565_HUMAN
26059,H7C4G9_HUMAN
26059,ERC2_HUMAN
51503,CWC15_HUMAN
137970,C9J2B6_HUMAN
137970,C9J1I0_HUMAN
137970,H7BXJ2_HUMAN
137970,E9PDS8_HUMAN
137970,UNC5D_HUMAN
51506,UFC1_HUMAN
64208,POPD3_HUMAN
64208,Q5T554_HUMAN
57630,D6RAL3_HUMAN
57630,H0YA90_HUMAN
57630,SH3R1_HUMAN
57630,D6RHX5_HUMAN
57631,LRCH2_HUMAN
57631,A4FVC3_HUMAN
57633,LRRN1_HUMAN
57633,A8K6Q2_HUMAN
57634,A0A0A0MR70_HUMAN
57634,EP400_HUMAN
57634,A0A0A0MR80_HUMAN
57634,A7E2D7_HUMAN
57634,A0A0A0MR72_HUMAN
148979,GLIS1_HUMAN
148979,A0A0D9SEX9_HUMAN
1048,A0A087WYX0_HUMAN
1048,M0R3J1_HUMAN
1048,T2HUW8_HUMAN
1048,Q8N4D0_HUMAN
1048,Q53G30_HUMAN
1048,M0QX98_HUMAN
1048,CEAM5_HUMAN
1048,A0A024R0K5_HUMAN
1048,T2HVB7_HUMAN
1047,D6RAZ4_HUMAN
1047,CLGN_HUMAN
1047,L8E7N0_HUMAN
1047,A0A140VKG2_HUMAN
57639,C9JRR4_HUMAN
57639,CC146_HUMAN
57639,Q8N2Z6_HUMAN
57639,Q96MS1_HUMAN
5479,PPIB_HUMAN
1046,CDX4_HUMAN
5478,E5RIZ5_HUMAN
5478,C9J5S7_HUMAN
5478,PPIA_HUMAN
5478,F8WE65_HUMAN
5478,V9HWF5_HUMAN
1045,CDX2_HUMAN
1045,A0A076MKN9_HUMAN
1045,A0A0M3L9V7_HUMAN
147011,J3QSA8_HUMAN
147011,K7ESJ9_HUMAN
147011,J3QQU2_HUMAN
147011,Q6PKN3_HUMAN
147011,PRCA1_HUMAN
147011,A0A0A0MT24_HUMAN
1050,CEBPA_HUMAN
1051,W8SNU6_HUMAN
1051,CEBPB_HUMAN
1051,Q9BSC0_HUMAN
1051,W8SNV5_HUMAN
147007,J3KS81_HUMAN
147007,K7EJL8_HUMAN
147007,J3KRW7_HUMAN
147007,TM199_HUMAN
5481,PPID_HUMAN
5481,Q6FGM6_HUMAN
5481,H0Y8J0_HUMAN
5481,Q05DH6_HUMAN
5481,H0Y969_HUMAN
5481,E5KN55_HUMAN
1054,CEBPG_HUMAN
50488,MINK1_HUMAN
50488,I3L203_HUMAN
50488,I3L2I2_HUMAN
50488,I3L4T2_HUMAN
50488,I3L1U1_HUMAN
50487,PA2G3_HUMAN
1052,Q504X4_HUMAN
1052,CEBPD_HUMAN
1053,CEBPE_HUMAN
50489,CLC4K_HUMAN
50484,A0A0C4DGZ6_HUMAN
50484,RIR2B_HUMAN
50484,H0YAV1_HUMAN
50484,E5RG52_HUMAN
50486,G0S2_HUMAN
50485,C9J8F8_HUMAN
50485,C9JHQ1_HUMAN
50485,H7C051_HUMAN
50485,C9JS37_HUMAN
50485,SMAL1_HUMAN
50485,H7C1I3_HUMAN
50485,H7BYI2_HUMAN
50485,C9JP32_HUMAN
50485,C9J6I8_HUMAN
5480,PPIC_HUMAN
163087,ZN383_HUMAN
163087,K7ELW4_HUMAN
163087,K7EJN0_HUMAN
57620,Q05BJ5_HUMAN
57620,STIM2_HUMAN
57620,R4GN82_HUMAN
57620,H0Y860_HUMAN
57620,H7C5A5_HUMAN
57620,R4GNC5_HUMAN
57620,H7C5C6_HUMAN
57620,R4GMP0_HUMAN
57620,H7C5K2_HUMAN
57620,B3KUB5_HUMAN
57621,ZBTB2_HUMAN
197320,H3BUU4_HUMAN
197320,H3BSD4_HUMAN
197320,ZN778_HUMAN
197320,A0PJ55_HUMAN
197320,A0A0A0MSW5_HUMAN
57624,NYAP2_HUMAN
57622,Q96C50_HUMAN
57622,LRFN1_HUMAN
57622,L8E910_HUMAN
57623,F8W7M8_HUMAN
57623,ZFAT_HUMAN
57623,E5RH37_HUMAN
57623,E5RGN2_HUMAN
57623,Q4KMQ4_HUMAN
57623,E5RJT2_HUMAN
57623,E5RJL9_HUMAN
57623,H0YBJ1_HUMAN
57623,Q6PJQ2_HUMAN
57623,E9PBN4_HUMAN
57623,H0YC51_HUMAN
57623,B7Z6H1_HUMAN
197322,F5H5A1_HUMAN
197322,H3BTS0_HUMAN
197322,Q6P2C7_HUMAN
197322,F5H3B2_HUMAN
197322,H0YH37_HUMAN
197322,H0YGJ0_HUMAN
197322,ACSF3_HUMAN
197322,H0YGC7_HUMAN
197322,F5H362_HUMAN
197322,F5GX20_HUMAN
197322,F5H755_HUMAN
197322,F5H2G6_HUMAN
57628,F8WEB2_HUMAN
57628,Q53TB1_HUMAN
57628,C9J4M8_HUMAN
57628,Q0GLB9_HUMAN
57628,Q0GLB7_HUMAN
57628,B4DKB5_HUMAN
57628,J3KPP1_HUMAN
57628,J3KQK8_HUMAN
57628,DPP10_HUMAN
57628,B2RCJ8_HUMAN
57626,KLHL1_HUMAN
57626,F5H1J3_HUMAN
57626,Q8TBJ7_HUMAN
57626,Q96RF4_HUMAN
57626,B7Z3I8_HUMAN
1036,CDO1_HUMAN
1039,H3BUE0_HUMAN
1039,H3BTR1_HUMAN
1039,H3BN65_HUMAN
1039,H3BQS4_HUMAN
1039,H3BU23_HUMAN
170712,D6R9N1_HUMAN
170712,A0A0C4DGG2_HUMAN
170712,CX7B2_HUMAN
1038,CDR1_HUMAN
5493,K7EKI8_HUMAN
5493,PEPL_HUMAN
5493,K7EQ71_HUMAN
137994,E5RJN4_HUMAN
137994,A8K1M9_HUMAN
137994,E9PMA4_HUMAN
137994,E9PN52_HUMAN
137994,E9PIC7_HUMAN
137994,E5RK40_HUMAN
137994,LETM2_HUMAN
137994,H0YCZ8_HUMAN
5494,B2R8E4_HUMAN
5494,E9PJN3_HUMAN
5494,PPM1A_HUMAN
5494,E9PNE1_HUMAN
5494,A0A024R6A5_HUMAN
5494,B5BUD5_HUMAN
5494,L8EAT3_HUMAN
5494,E9PKB5_HUMAN
5494,E9PP44_HUMAN
5494,E9PL75_HUMAN
147015,DHR13_HUMAN
5495,C9JIR6_HUMAN
5495,B8ZZF0_HUMAN
5495,PPM1B_HUMAN
5495,Q4J6C0_HUMAN
1040,D6RGC8_HUMAN
1040,A0A024RDG8_HUMAN
1040,CDS1_HUMAN
5496,Q96IN7_HUMAN
5496,PPM1G_HUMAN
5496,Q6IAU5_HUMAN
1041,Q7Z560_HUMAN
1041,M1SWB8_HUMAN
1041,G8JLG2_HUMAN
1041,Q7Z559_HUMAN
1041,Q2L6G8_HUMAN
1041,CDSN_HUMAN
1041,D2IYL2_HUMAN
5498,H0YFE1_HUMAN
5498,H0YFP3_HUMAN
5498,F5H1I5_HUMAN
5498,Q96SE3_HUMAN
5498,Q96TC9_HUMAN
5498,F5GZT7_HUMAN
5498,PPOX_HUMAN
5498,F5H825_HUMAN
5498,D3DVG2_HUMAN
5498,Q96RP0_HUMAN
5498,B4DY76_HUMAN
1043,CD52_HUMAN
1043,Q9UJ81_HUMAN
1043,V9HWN9_HUMAN
5499,PP1A_HUMAN
5499,A0A140VJS9_HUMAN
5499,E9PMD7_HUMAN
5499,C4TNW5_HUMAN
5499,C0STL0_HUMAN
5499,C4TNW6_HUMAN
5499,F5H037_HUMAN
5499,F5H1L6_HUMAN
1044,Q4VAU5_HUMAN
1044,A0A087WTJ6_HUMAN
1044,Q4VAU3_HUMAN
1044,CDX1_HUMAN
1044,Q14DX0_HUMAN
57655,M0QZ12_HUMAN
57655,M0R0J9_HUMAN
57655,B3KUH3_HUMAN
57655,S4R3I2_HUMAN
57655,GRM1A_HUMAN
57655,B3KQF7_HUMAN
8888,A0A0A0MSZ7_HUMAN
8888,GANP_HUMAN
8888,L8ECA8_HUMAN
57657,Q2T9L6_HUMAN
57657,Q86WJ5_HUMAN
57657,HCN3_HUMAN
57658,H3BRW8_HUMAN
57658,F8VZI3_HUMAN
57658,L8ECJ1_HUMAN
57658,F8VQE3_HUMAN
57658,CACO1_HUMAN
57658,F8W0X2_HUMAN
57658,A0A024RAZ1_HUMAN
57658,F8VPN1_HUMAN
57658,F8VUB3_HUMAN
57658,F8VRQ9_HUMAN
57658,F8VXS2_HUMAN
57658,F8VWP8_HUMAN
92086,GGTL1_HUMAN
92086,D3DW46_HUMAN
163071,M0R0V4_HUMAN
163071,M0QXN8_HUMAN
163071,ZN114_HUMAN
163071,Q8N4J1_HUMAN
163071,M0R0H2_HUMAN
57654,UVSSA_HUMAN
57654,H0Y924_HUMAN
57654,Q69YU2_HUMAN
133619,PRRC1_HUMAN
1029,Q9UPB7_HUMAN
1029,A0A0A0MRI0_HUMAN
1029,CDN2A_HUMAN
1029,K7ENC6_HUMAN
1029,A7LNE7_HUMAN
1029,D1LYX3_HUMAN
1029,K7ES20_HUMAN
1029,Q5ZEY9_HUMAN
1029,ARF_HUMAN
1029,L8E941_HUMAN
1029,Q208B5_HUMAN
1029,J3QRG6_HUMAN
1029,K7PML8_HUMAN
1029,G3XAG3_HUMAN
1029,Q2MJK0_HUMAN
1028,A6NK88_HUMAN
1028,CDN1C_HUMAN
1028,A0A0G2JH30_HUMAN
1028,A0A0G2JPX0_HUMAN
1028,B2D1N3_HUMAN
1027,CDN1B_HUMAN
1027,A7KMP4_HUMAN
1027,E7ES52_HUMAN
1027,H7C2T1_HUMAN
1027,Q6I9V6_HUMAN
1027,Q708J1_HUMAN
57659,A2RRQ0_HUMAN
57659,ZBTB4_HUMAN
57659,B3KVD4_HUMAN
5459,PO4F3_HUMAN
5459,D3DQF6_HUMAN
1026,CDN1A_HUMAN
1026,A0A024RCX5_HUMAN
5458,PO4F2_HUMAN
1025,B5BU53_HUMAN
1025,A0A024R880_HUMAN
1025,CDK9_HUMAN
1025,X6RE90_HUMAN
5457,PO4F1_HUMAN
1024,Q64FY6_HUMAN
1024,CDK8_HUMAN
1024,A0A0D9SEP3_HUMAN
1024,A0A0D9SFZ2_HUMAN
1024,F5H6D4_HUMAN
1024,U4PPA3_HUMAN
5456,PO3F4_HUMAN
5465,B0QYX2_HUMAN
5465,Q86SF0_HUMAN
5465,PPARA_HUMAN
5465,F1D8S4_HUMAN
5465,L8E859_HUMAN
5465,B0QYX1_HUMAN
1032,CDN2D_HUMAN
1032,A0A024R796_HUMAN
1033,H7C0S3_HUMAN
1033,A0A0S2KP18_HUMAN
1033,A0A087WW25_HUMAN
1033,G3V2J7_HUMAN
1033,G3V1K6_HUMAN
1033,F5H232_HUMAN
1033,CDKN3_HUMAN
1033,A0A087WWK3_HUMAN
1033,F8WD24_HUMAN
5463,F8VSI9_HUMAN
5463,Q3B832_HUMAN
5463,PO6F1_HUMAN
1030,K7PPU3_HUMAN
1030,Q5ZEY8_HUMAN
1030,Q8NIA6_HUMAN
1030,CDN2B_HUMAN
5464,V9HWB5_HUMAN
5464,Q5SQT6_HUMAN
5464,IPYR_HUMAN
1031,CDN2C_HUMAN
1031,Q6ICV4_HUMAN
1031,Q9P1T2_HUMAN
5462,P5F1B_HUMAN
8890,H7C2L8_HUMAN
8890,F8WEV6_HUMAN
8890,EI2BD_HUMAN
8890,B4DUP5_HUMAN
8890,Q71US4_HUMAN
8890,F8W8L6_HUMAN
8890,A0A087WTA5_HUMAN
8890,Q9HBP7_HUMAN
8890,E7ERK9_HUMAN
8890,A0A087WW69_HUMAN
5460,B5B8P1_HUMAN
5460,A7WPM8_HUMAN
5460,D5K9S1_HUMAN
5460,E9LR73_HUMAN
5460,B5B8P7_HUMAN
5460,A0A087WYB7_HUMAN
5460,A0A0K0KMW9_HUMAN
5460,D5K9R1_HUMAN
5460,A7WPM4_HUMAN
5460,B5B8P8_HUMAN
5460,E9LR79_HUMAN
5460,A7WPM2_HUMAN
5460,B5B8Q1_HUMAN
5460,D5K9Q9_HUMAN
5460,D5K9R2_HUMAN
5460,D5K9R5_HUMAN
5460,B5B8Q2_HUMAN
5460,D5K9R3_HUMAN
5460,E9LR75_HUMAN
5460,B5B8P3_HUMAN
5460,U3KQH6_HUMAN
5460,D2IYK3_HUMAN
5460,B5B8Q0_HUMAN
5460,B5B8Q3_HUMAN
5460,D5K9R9_HUMAN
5460,D5K9R8_HUMAN
5460,A7WPN0_HUMAN
5460,A7WPM6_HUMAN
5460,A0A0K0KMI2_HUMAN
5460,F2Z381_HUMAN
5460,A7WPM5_HUMAN
5460,B5B8P6_HUMAN
5460,B5B8P0_HUMAN
5460,B5B8P4_HUMAN
5460,B5B8P2_HUMAN
5460,D5K9Q3_HUMAN
5460,B5B8N9_HUMAN
5460,A7WPL9_HUMAN
5460,E9LR77_HUMAN
5460,C3RUE0_HUMAN
5460,A7WPM1_HUMAN
5460,A7WPM3_HUMAN
5460,D5K9Q7_HUMAN
5460,M1S623_HUMAN
5460,D5K9R7_HUMAN
5460,B5B8P5_HUMAN
5460,B5B8Q4_HUMAN
5460,A7WPM7_HUMAN
5460,D5K9R4_HUMAN
5460,D5K9Q6_HUMAN
5460,B5B8N7_HUMAN
5460,A0A0K0KMS3_HUMAN
5460,B5B8N8_HUMAN
5460,A7WPM0_HUMAN
5460,B5B8P9_HUMAN
5460,PO5F1_HUMAN
5460,A7WPM9_HUMAN
8892,Q9BPX4_HUMAN
8892,H0YK01_HUMAN
8892,H0YJJ8_HUMAN
8892,Q53XC2_HUMAN
8892,EI2BB_HUMAN
8892,G3V5E5_HUMAN
8891,A0A0D9SEN0_HUMAN
8891,EI2BG_HUMAN
8891,Q9HA31_HUMAN
8891,H0Y580_HUMAN
64231,Q32NC2_HUMAN
64231,E9PMN8_HUMAN
64231,A0A024R554_HUMAN
64231,E9PNG6_HUMAN
64231,A0A024R516_HUMAN
64231,M4A6A_HUMAN
64231,H0YEM2_HUMAN
64231,E9PSA9_HUMAN
64231,G5EA21_HUMAN
64231,E9PL03_HUMAN
64231,B4DUN6_HUMAN
64231,E9PJ78_HUMAN
57650,CIP2A_HUMAN
57650,F8WAX6_HUMAN
57650,A0A087X211_HUMAN
57650,F8WF26_HUMAN
8894,Q6IBR8_HUMAN
8894,Q3B7I9_HUMAN
